1.9681117473430696e+120,1.9681117473430696e+120,1.9681117473430696e+120,0.01
2.679146281302799e+117,2.679146281302799e+117,2.679146281302799e+117,0.1
3.4399571547490413e+112,3.4399571547490413e+112,3.4399571547490413e+112,0.18
1.3417533140117956e+109,1.3417533140117956e+109,1.3417533140117956e+109,0.27
3.609944989179166e+107,3.609944989179166e+107,3.609944989179166e+107,0.35
1.644301081753224e+105,1.644301081753224e+105,1.644301081753224e+105,0.43
7.800106023639678e+101,7.800106023639678e+101,7.800106023639678e+101,0.51
3.1801678857282576e+98,3.1801678857282576e+98,3.1801678857282576e+98,0.6
1.6550771389025432e+96,1.6550771389025432e+96,1.6550771389025432e+96,0.68
1.3746843730878401e+94,1.3746843730878401e+94,1.3746843730878401e+94,0.77
1.8785963179952405e+92,1.8785963179952405e+92,1.8785963179952405e+92,0.85
1.680293801777609e+90,1.680293801777609e+90,1.680293801777609e+90,0.94
9.013275999618465e+87,9.013275999618465e+87,9.013275999618465e+87,1.02
1.8218600484957254e+86,1.8218600484957254e+86,1.8218600484957254e+86,1.11
3.3187314879882833e+84,3.3187314879882833e+84,3.3187314879882833e+84,1.19
1.5068405255267916e+82,1.5068405255267916e+82,1.5068405255267916e+82,1.28
7.426010926567122e+79,7.426010926567122e+79,7.426010926567122e+79,1.37
1.405456878447355e+78,1.405456878447355e+78,1.405456878447355e+78,1.45
1.3842393936095993e+77,1.3842393936095993e+77,1.3842393936095993e+77,1.54
8.434112349301582e+75,8.434112349301582e+75,8.434112349301582e+75,1.62
2.73421437374614e+74,2.73421437374614e+74,2.73421437374614e+74,1.71
3.194851786643937e+72,3.194851786643937e+72,3.194851786643937e+72,1.8
8.227024970163134e+70,8.227024970163134e+70,8.227024970163134e+70,1.89
3.792354027640027e+69,3.792354027640027e+69,3.792354027640027e+69,1.98
1.8785072934148677e+67,1.8785072934148677e+67,1.8785072934148677e+67,2.07
9.902630821448767e+65,9.902630821448767e+65,9.902630821448767e+65,2.15
2.6202510412589884e+64,2.6202510412589884e+64,2.6202510412589884e+64,2.24
2.584205663893282e+62,2.584205663893282e+62,2.584205663893282e+62,2.32
7.684447120364762e+60,7.684447120364762e+60,7.684447120364762e+60,2.41
5.3589986901054155e+59,5.3589986901054155e+59,5.3589986901054155e+59,2.5
1.934625779953651e+58,1.934625779953651e+58,1.934625779953651e+58,2.58
6.171107088330834e+56,6.171107088330834e+56,6.171107088330834e+56,2.67
1.5350461023329014e+55,1.5350461023329014e+55,1.5350461023329014e+55,2.76
3.1875085235021934e+53,3.1875085235021934e+53,3.1875085235021934e+53,2.85
1.4289044307357098e+52,1.4289044307357098e+52,1.4289044307357098e+52,2.93
5.762863845295416e+50,5.762863845295416e+50,5.762863845295416e+50,3.02
1.7368797371186049e+49,1.7368797371186049e+49,1.7368797371186049e+49,3.11
7.070412973233391e+47,7.070412973233391e+47,7.070412973233391e+47,3.19
3.246948670255985e+46,3.246948670255985e+46,3.246948670255985e+46,3.28
1.9242370314256287e+45,1.9242370314256287e+45,1.9242370314256287e+45,3.37
8.28821843854417e+43,8.28821843854417e+43,8.28821843854417e+43,3.46
3.254221976674083e+42,3.254221976674083e+42,3.254221976674083e+42,3.55
1.6876950835865231e+41,1.6876950835865231e+41,1.6876950835865231e+41,3.63
7.127866832241619e+39,7.127866832241619e+39,7.127866832241619e+39,3.72
4.374964700387446e+38,4.374964700387446e+38,4.374964700387446e+38,3.81
1.4505105938463063e+37,1.4505105938463063e+37,1.4505105938463063e+37,3.89
1.1426257643052378e+36,1.1426257643052378e+36,1.1426257643052378e+36,3.98
5.299666483299007e+34,5.299666483299007e+34,5.299666483299007e+34,4.07
2.667558880837793e+33,2.667558880837793e+33,2.667558880837793e+33,4.16
1.4842508994713792e+32,1.4842508994713792e+32,1.4842508994713792e+32,4.24
7.723443156015273e+30,7.723443156015273e+30,7.723443156015273e+30,4.33
5.082198464346589e+29,5.082198464346589e+29,5.082198464346589e+29,4.41
2.8378805052976083e+28,2.8378805052976083e+28,2.8378805052976083e+28,4.5
1.6120805424847441e+27,1.6120805424847441e+27,1.6120805424847441e+27,4.59
9.479356269868483e+25,9.479356269868483e+25,9.479356269868483e+25,4.67
6.123559569085618e+24,6.123559569085618e+24,6.123559569085618e+24,4.76
3.2547827919729526e+23,3.2547827919729526e+23,3.2547827919729526e+23,4.85
1.746536405426695e+22,1.746536405426695e+22,1.746536405426695e+22,4.93
1.0135683368003366e+21,1.0135683368003366e+21,1.0135683368003366e+21,5.02
5.745941473793659e+19,5.745941473793659e+19,5.745941473793659e+19,5.11
3.609723752084033e+18,3.609723752084033e+18,3.609723752084033e+18,5.19
2.1144875372028906e+17,2.1144875372028906e+17,2.1144875372028906e+17,5.28
1.257144986975318e+16,1.257144986975318e+16,1.257144986975318e+16,5.36
792922339546937.5,792922339546937.5,792922339546937.5,5.45
51024357552502.02,51024357552502.02,51024357552502.02,5.54
3726742769258.4,3726742769258.4,3726742769258.4,5.62
295808959190.7844,295808959190.7844,295808959190.7844,5.71
24895536291.275135,24895536291.275124,24895536291.275043,5.79
2379580534.194826,2379580534.1948066,2379580534.194609,5.88
255750126.10603133,255750126.1059916,255750126.10557005,5.96
